298.Çekiliş 	6 	16 	31 	32 	42 	44 		1 	5 			2 	4 		38 		171 	
299.Çekiliş 	2 	5 	27 	33 	43 	49 		5 	1 			2 	4 		47 		159 	
300.Çekiliş 	11 	12 	35 	36 	41 	48 		3 	3 			2 	4 		37 		183 	
301.Çekiliş 	7 	23 	24 	35 	44 	45 		4 	2 			3 	3 		38 		178 	
302.Çekiliş 	13 	28 	31 	43 	46 	49 		4 	2 			1 	5 		36 		210 	
303.Çekiliş 	3 	8 	26 	28 	39 	48 		2 	4 			2 	4 		45 		152 	
304.Çekiliş 	7 	25 	29 	40 	44 	49 		4 	2 			2 	4 		42 		194 	
305.Çekiliş 	15 	18 	28 	31 	32 	39 		3 	3 			2 	4 		24 		163 	
306.Çekiliş 	7 	16 	31 	38 	45 	47 		4 	2 			2 	4 		40 		184 	
307.Çekiliş 	4 	16 	28 	37 	45 	46 		2 	4 			2 	4 		42 		176 	
308.Çekiliş 	2 	16 	18 	22 	42 	46 		0 	6 			4 	2 		44 		146 	
309.Çekiliş 	12 	13 	18 	38 	41 	46 		2 	4 			3 	3 		34 		168 	
310.Çekiliş 	17 	18 	24 	34 	41 	49 		3 	3 			3 	3 		32 		183 	
311.Çekiliş 	18 	26 	28 	29 	36 	39 		2 	4 			1 	5 		21 		176 	
312.Çekiliş 	2 	5 	24 	28 	34 	46 		1 	5 			3 	3 		44 		139 	
313.Çekiliş 	5 	8 	15 	22 	25 	26 		3 	3 			5 	1 		21 		101 	
314.Çekiliş 	19 	26 	27 	36 	41 	45 		4 	2 			1 	5 		26 		194 	
315.Çekiliş 	8 	12 	17 	25 	37 	42 		3 	3 			4 	2 		34 		141 	
316.Çekiliş 	6 	7 	10 	33 	41 	45 		4 	2 			3 	3 		39 		142 	
317.Çekiliş 	1 	15 	25 	29 	31 	47 		6 	0 			3 	3 		46 		148 	
318.Çekiliş 	1 	5 	10 	17 	24 	32 		3 	3 			5 	1 		31 		89 	
319.Çekiliş 	3 	15 	20 	24 	48 	49 		3 	3 			4 	2 		46 		159 	
320.Çekiliş 	9 	29 	35 	37 	39 	45 		6 	0 			1 	5 		36 		194 	
321.Çekiliş 	12 	19 	21 	24 	33 	45 		4 	2 			4 	2 		33 		154 	
322.Çekiliş 	1 	2 	13 	17 	25 	38 		4 	2 			5 	1 		37 		96 	
323.Çekiliş 	4 	16 	29 	37 	38 	39 		3 	3 			2 	4 		35 		163 	
324.Çekiliş 	7 	29 	31 	32 	39 	47 		5 	1 			1 	5 		40 		185 	
325.Çekiliş 	7 	18 	21 	24 	39 	49 		4 	2 			4 	2 		42 		158 	
326.Çekiliş 	16 	18 	22 	23 	30 	34 		1 	5 			4 	2 		18 		143 	
327.Çekiliş 	10 	11 	12 	22 	25 	35 		3 	3 			5 	1 		25 		115 	
328.Çekiliş 	16 	28 	29 	30 	33 	42 		2 	4 			1 	5 		26 		178 	
329.Çekiliş 	10 	15 	27 	38 	44 	48 		2 	4 			2 	4 		38 		182 	
330.Çekiliş 	15 	16 	23 	39 	45 	47 		5 	1 			3 	3 		32 		185 	
331.Çekiliş 	5 	10 	27 	36 	40 	44 		2 	4 			2 	4 		39 		162 	
332.Çekiliş 	2 	7 	12 	25 	39 	40 		3 	3 			4 	2 		38 		125 	
333.Çekiliş 	23 	24 	29 	32 	43 	45 		4 	2 			2 	4 		22 		196 	
334.Çekiliş 	1 	25 	27 	30 	33 	43 		5 	1 			2 	4 		42 		159 	
335.Çekiliş 	13 	14 	21 	23 	27 	32 		4 	2 			4 	2 		19 		130 	
336.Çekiliş 	1 	21 	36 	40 	44 	46 		2 	4 			2 	4 		45 		188 	
337.Çekiliş 	10 	22 	25 	33 	41 	43 		4 	2 			3 	3 		33 		174 	
338.Çekiliş 	2 	3 	5 	9 	47 	49 		5 	1 			4 	2 		47 		115 	
339.Çekiliş 	3 	8 	23 	29 	33 	36 		4 	2 			3 	3 		33 		132 	
340.Çekiliş 	2 	7 	21 	29 	38 	43 		4 	2 			3 	3 		41 		140 	
341.Çekiliş 	6 	15 	23 	34 	38 	41 		3 	3 			3 	3 		35 		157 	
342.Çekiliş 	1 	8 	11 	14 	41 	42 		3 	3 			4 	2 		41 		117 	
343.Çekiliş 	5 	12 	23 	30 	38 	41 		3 	3 			3 	3 		36 		149 	
344.Çekiliş 	4 	30 	38 	40 	44 	45 		1 	5 			1 	5 		41 		201 	
345.Çekiliş 	2 	25 	30 	38 	41 	49 		3 	3 			2 	4 		47 		185 	
346.Çekiliş 	8 	15 	19 	37 	43 	48 		4 	2 			3 	3 		40 		170 	
347.Çekiliş 	6 	15 	24 	25 	34 	36 		2 	4 			4 	2 		30 		140 	
348.Çekiliş 	8 	28 	30 	42 	43 	48 		1 	5 			1 	5 		40 		199 	
349.Çekiliş 	5 	12 	16 	32 	33 	38 		2 	4 			3 	3 		33 		136 	
350.Çekiliş 	9 	11 	13 	25 	32 	45 		5 	1 			4 	2 		36 		135 	
351.Çekiliş 	3 	10 	15 	18 	47 	48 		3 	3 			4 	2 		45 		141 	
352.Çekiliş 	10 	11 	12 	13 	24 	35 		3 	3 			5 	1 		25 		105 	
353.Çekiliş 	3 	8 	10 	22 	29 	43 		3 	3 			4 	2 		40 		115 	
354.Çekiliş 	11 	13 	14 	18 	33 	38 		3 	3 			4 	2 		27 		127 	
355.Çekiliş 	2 	28 	35 	40 	44 	45 		2 	4 			1 	5 		43 		194 	
356.Çekiliş 	6 	21 	25 	30 	33 	49 		4 	2 			3 	3 		43 		164 	
357.Çekiliş 	10 	12 	15 	16 	41 	46 		2 	4 			4 	2 		36 		140 	
358.Çekiliş 	12 	18 	23 	25 	26 	32 		2 	4 			4 	2 		20 		136 	
359.Çekiliş 	3 	12 	15 	19 	29 	42 		4 	2 			4 	2 		39 		120 	
360.Çekiliş 	4 	12 	16 	18 	21 	38 		1 	5 			5 	1 		34 		109 	
361.Çekiliş 	11 	26 	28 	30 	37 	43 		3 	3 			1 	5 		32 		175 	
362.Çekiliş 	5 	10 	12 	24 	34 	44 		1 	5 			4 	2 		39 		129 	
363.Çekiliş 	6 	10 	19 	21 	36 	41 		3 	3 			4 	2 		35 		133 	
364.Çekiliş 	9 	10 	28 	34 	36 	45 		2 	4 			2 	4 		36 		162 	
365.Çekiliş 	14 	26 	29 	30 	42 	47 		2 	4 			1 	5 		33 		188 	
366.Çekiliş 	9 	16 	36 	45 	46 	49 		3 	3 			2 	4 		40 		201 	
367.Çekiliş 	9 	12 	22 	25 	32 	48 		2 	4 			4 	2 		39 		148 	
368.Çekiliş 	10 	13 	26 	32 	33 	40 		2 	4 			2 	4 		30 		154 	
369.Çekiliş 	2 	9 	10 	20 	35 	38 		2 	4 			4 	2 		36 		114 	
370.Çekiliş 	22 	33 	39 	40 	45 	47 		4 	2 			1 	5 		25 		226 	
371.Çekiliş 	7 	10 	14 	33 	35 	38 		3 	3 			3 	3 		31 		137 	
372.Çekiliş 	3 	6 	12 	13 	21 	22 		3 	3 			6 	0 		19 		77 	
373.Çekiliş 	10 	17 	36 	40 	45 	47 		3 	3 			2 	4 		37 		195 	
374.Çekiliş 	10 	11 	12 	23 	26 	40 		2 	4 			4 	2 		30 		122 	
375.Çekiliş 	1 	3 	6 	12 	21 	27 		4 	2 			5 	1 		26 		70 	
376.Çekiliş 	1 	14 	27 	38 	40 	46 		2 	4 			2 	4 		45 		166 	
377.Çekiliş 	1 	6 	15 	19 	26 	30 		3 	3 			4 	2 		29 		97 	
378.Çekiliş 	3 	11 	20 	33 	38 	46 		3 	3 			3 	3 		43 		151 	
379.Çekiliş 	4 	12 	17 	22 	27 	44 		2 	4 			4 	2 		40 		126 	
380.Çekiliş 	12 	17 	21 	26 	46 	48 		2 	4 			3 	3 		36 		170 	
381.Çekiliş 	18 	20 	26 	32 	36 	43 		1 	5 			2 	4 		25 		175 	
382.Çekiliş 	2 	13 	21 	24 	30 	33 		3 	3 			4 	2 		31 		123 	
383.Çekiliş 	4 	10 	12 	26 	43 	46 		1 	5 			3 	3 		42 		141 	
384.Çekiliş 	1 	4 	22 	32 	34 	40 		1 	5 			3 	3 		39 		133 	
385.Çekiliş 	2 	13 	14 	21 	29 	43 		4 	2 			4 	2 		41 		122 	
386.Çekiliş 	7 	9 	28 	34 	36 	48 		2 	4 			2 	4 		41 		162 	
387.Çekiliş 	2 	22 	38 	42 	45 	48 		1 	5 			2 	4 		46 		197 	
388.Çekiliş 	7 	11 	16 	20 	32 	44 		2 	4 			4 	2 		37 		130 	
389.Çekiliş 	2 	17 	31 	42 	45 	49 		4 	2 			2 	4 		47 		186 	
390.Çekiliş 	5 	17 	26 	34 	35 	36 		3 	3 			2 	4 		31 		153 	
391.Çekiliş 	2 	6 	10 	16 	23 	46 		1 	5 			5 	1 		44 		103 	
392.Çekiliş 	6 	10 	14 	26 	34 	49 		1 	5 			3 	3 		43 		139 	
393.Çekiliş 	4 	15 	22 	23 	42 	49 		3 	3 			4 	2 		45 		155 	
394.Çekiliş 	12 	25 	26 	32 	40 	47 		2 	4 			2 	4 		35 		182 	
395.Çekiliş 	16 	21 	31 	37 	40 	43 		4 	2 			2 	4 		27 		188 	
396.Çekiliş 	6 	21 	37 	38 	39 	41 		4 	2 			2 	4 		35 		182 	
397.Çekiliş 	7 	19 	22 	23 	36 	42 		3 	3 			4 	2 		35 		149 	
398.Çekiliş 	15 	28 	34 	38 	40 	47 		2 	4 			1 	5 		32 		202 	
399.Çekiliş 	2 	21 	22 	25 	27 	34 		3 	3 			4 	2 		32 		131 	
400.Çekiliş 	8 	14 	17 	32 	36 	48 		1 	5 			3 	3 		40 		155 	
401.Çekiliş 	9 	21 	28 	37 	43 	46 		4 	2 			2 	4 		37 		184 	
402.Çekiliş 	19 	24 	30 	35 	45 	49 		4 	2 			2 	4 		30 		202 	
403.Çekiliş 	3 	13 	27 	31 	36 	42 		4 	2 			2 	4 		39 		152 	
404.Çekiliş 	13 	24 	29 	32 	43 	49 		4 	2 			2 	4 		36 		190 	
405.Çekiliş 	5 	6 	14 	16 	24 	37 		2 	4 			5 	1 		32 		102 	
406.Çekiliş 	13 	16 	25 	27 	28 	38 		3 	3 			3 	3 		25 		147 	
407.Çekiliş 	3 	13 	21 	32 	42 	45 		4 	2 			3 	3 		42 		156 	
408.Çekiliş 	12 	17 	25 	26 	38 	47 		3 	3 			3 	3 		35 		165 	
409.Çekiliş 	7 	8 	10 	24 	31 	47 		3 	3 			4 	2 		40 		127 	
410.Çekiliş 	9 	18 	33 	34 	35 	36 		3 	3 			2 	4 		27 		165 	
411.Çekiliş 	2 	8 	14 	31 	32 	40 		1 	5 			3 	3 		38 		127 	
412.Çekiliş 	20 	21 	25 	30 	45 	46 		3 	3 			3 	3 		26 		187 	
413.Çekiliş 	10 	12 	14 	21 	44 	47 		2 	4 			4 	2 		37 		148 	
414.Çekiliş 	1 	3 	5 	15 	28 	47 		5 	1 			4 	2 		46 		99 	
415.Çekiliş 	1 	16 	29 	38 	44 	46 		2 	4 			2 	4 		45 		174 	
416.Çekiliş 	16 	20 	23 	36 	40 	48 		1 	5 			3 	3 		32 		183 	
417.Çekiliş 	11 	18 	24 	25 	36 	39 		3 	3 			4 	2 		28 		153 	
418.Çekiliş 	17 	29 	31 	35 	39 	46 		5 	1 			1 	5 		29 		197 	
419.Çekiliş 	8 	19 	21 	23 	29 	41 		5 	1 			4 	2 		33 		141 	
420.Çekiliş 	21 	28 	29 	30 	38 	45 		3 	3 			1 	5 		24 		191 	
421.Çekiliş 	4 	5 	6 	29 	39 	48 		3 	3 			3 	3 		44 		131 	
422.Çekiliş 	2 	14 	19 	27 	39 	43 		4 	2 			3 	3 		41 		144 	
423.Çekiliş 	6 	12 	16 	20 	35 	40 		1 	5 			4 	2 		34 		129 	
424.Çekiliş 	8 	18 	20 	21 	27 	35 		3 	3 			4 	2 		27 		129 	
425.Çekiliş 	3 	21 	42 	43 	46 	47 		4 	2 			2 	4 		44 		202 	
426.Çekiliş 	2 	18 	21 	32 	37 	48 		2 	4 			3 	3 		46 		158 	
427.Çekiliş 	5 	7 	38 	41 	47 	48 		4 	2 			2 	4 		43 		186 	
428.Çekiliş 	5 	33 	35 	38 	39 	45 		5 	1 			1 	5 		40 		195 	
429.Çekiliş 	21 	27 	34 	47 	48 	49 		4 	2 			1 	5 		28 		226 	
430.Çekiliş 	1 	12 	13 	17 	36 	40 		3 	3 			4 	2 		39 		119 	
431.Çekiliş 	5 	6 	19 	29 	36 	38 		3 	3 			3 	3 		33 		133 	
432.Çekiliş 	8 	17 	31 	41 	42 	46 		3 	3 			2 	4 		38 		185 	
433.Çekiliş 	5 	9 	18 	28 	38 	46 		2 	4 			3 	3 		41 		144 	
434.Çekiliş 	1 	21 	24 	28 	32 	48 		2 	4 			3 	3 		47 		154 	
435.Çekiliş 	5 	8 	36 	46 	48 	49 		2 	4 			2 	4 		44 		192 	
436.Çekiliş 	12 	13 	18 	24 	40 	48 		1 	5 			4 	2 		36 		155 	
437.Çekiliş 	18 	23 	24 	30 	32 	36 		1 	5 			3 	3 		18 		163 	
438.Çekiliş 	3 	11 	16 	22 	25 	45 		4 	2 			5 	1 		42 		122 	
439.Çekiliş 	2 	16 	18 	23 	36 	37 		2 	4 			4 	2 		35 		132 	
440.Çekiliş 	7 	10 	20 	23 	24 	27 		3 	3 			5 	1 		20 		111 	
441.Çekiliş 	6 	8 	18 	26 	31 	46 		1 	5 			3 	3 		40 		135 	
442.Çekiliş 	6 	10 	16 	24 	35 	44 		1 	5 			4 	2 		38 		135 	
443.Çekiliş 	8 	15 	36 	37 	43 	44 		3 	3 			2 	4 		36 		183 	
444.Çekiliş 	11 	12 	25 	30 	31 	41 		4 	2 			3 	3 		30 		150 	
445.Çekiliş 	5 	10 	18 	23 	30 	35 		3 	3 			4 	2 		30 		121 	
446.Çekiliş 	5 	11 	14 	21 	27 	43 		5 	1 			4 	2 		38 		121 	
447.Çekiliş 	7 	11 	29 	31 	42 	47 		5 	1 			2 	4 		40 		167 	
448.Çekiliş 	2 	25 	28 	34 	37 	47 		3 	3 			2 	4 		45 		173 	
449.Çekiliş 	12 	16 	22 	29 	33 	49 		3 	3 			3 	3 		37 		161 	
450.Çekiliş 	5 	6 	8 	23 	30 	34 		2 	4 			4 	2 		29 		106 	
451.Çekiliş 	7 	30 	34 	35 	42 	44 		2 	4 			1 	5 		37 		192 	
452.Çekiliş 	3 	10 	14 	16 	18 	45 		2 	4 			5 	1 		42 		106 	
453.Çekiliş 	4 	12 	19 	27 	40 	49 		3 	3 			3 	3 		45 		151 	
454.Çekiliş 	8 	9 	17 	18 	19 	43 		4 	2 			5 	1 		35 		114 	
455.Çekiliş 	6 	23 	29 	37 	38 	48 		3 	3 			2 	4 		42 		181 	
456.Çekiliş 	10 	14 	28 	34 	36 	40 		0 	6 			2 	4 		30 		162 	
457.Çekiliş 	4 	21 	22 	26 	30 	38 		1 	5 			3 	3 		34 		141 	
458.Çekiliş 	1 	11 	31 	32 	44 	45 		4 	2 			2 	4 		44 		164 	
459.Çekiliş 	5 	33 	37 	40 	41 	45 		5 	1 			1 	5 		40 		201 	
460.Çekiliş 	11 	17 	27 	38 	40 	41 		4 	2 			2 	4 		30 		174 	
461.Çekiliş 	3 	4 	12 	23 	28 	49 		3 	3 			4 	2 		46 		119 	
462.Çekiliş 	6 	12 	18 	26 	41 	48 		1 	5 			3 	3 		42 		151 	
463.Çekiliş 	10 	11 	16 	37 	44 	48 		2 	4 			3 	3 		38 		166 	
464.Çekiliş 	1 	13 	18 	23 	42 	43 		4 	2 			4 	2 		42 		140 	
465.Çekiliş 	16 	19 	26 	32 	42 	43 		2 	4 			2 	4 		27 		178 	
466.Çekiliş 	2 	3 	4 	7 	27 	32 		3 	3 			4 	2 		30 		75 	
467.Çekiliş 	5 	12 	15 	24 	39 	45 		4 	2 			4 	2 		40 		140 	
468.Çekiliş 	6 	11 	20 	38 	42 	47 		2 	4 			3 	3 		41 		164 	
469.Çekiliş 	4 	16 	19 	21 	33 	34 		3 	3 			4 	2 		30 		127 	
470.Çekiliş 	11 	13 	17 	27 	31 	49 		6 	0 			3 	3 		38 		148 	
471.Çekiliş 	3 	4 	16 	23 	39 	40 		3 	3 			4 	2 		37 		125 	
472.Çekiliş 	6 	19 	22 	34 	35 	41 		3 	3 			3 	3 		35 		157 	
473.Çekiliş 	4 	14 	26 	43 	47 	48 		2 	4 			2 	4 		44 		182 	
474.Çekiliş 	3 	4 	6 	12 	18 	25 		2 	4 			6 	0 		22 		68 	
475.Çekiliş 	17 	22 	23 	30 	35 	40 		3 	3 			3 	3 		23 		167 	
476.Çekiliş 	7 	12 	15 	33 	38 	40 		3 	3 			3 	3 		33 		145 	
477.Çekiliş 	2 	9 	19 	37 	38 	41 		4 	2 			3 	3 		39 		146 	
478.Çekiliş 	1 	25 	29 	35 	42 	44 		4 	2 			2 	4 		43 		176 	
479.Çekiliş 	2 	3 	16 	33 	48 	49 		3 	3 			3 	3 		47 		151 	
480.Çekiliş 	20 	35 	38 	46 	47 	49 		3 	3 			1 	5 		29 		235 	
481.Çekiliş 	2 	14 	17 	19 	33 	38 		3 	3 			4 	2 		36 		123 	
482.Çekiliş 	12 	13 	33 	36 	39 	49 		4 	2 			2 	4 		37 		182 	
483.Çekiliş 	4 	8 	18 	40 	41 	47 		2 	4 			3 	3 		43 		158 	
484.Çekiliş 	22 	23 	27 	39 	41 	48 		4 	2 			2 	4 		26 		200 	
485.Çekiliş 	3 	8 	9 	19 	20 	34 		3 	3 			5 	1 		31 		93 	
486.Çekiliş 	1 	20 	38 	44 	45 	47 		3 	3 			2 	4 		46 		195 	
487.Çekiliş 	2 	14 	18 	19 	34 	41 		2 	4 			4 	2 		39 		128 	
488.Çekiliş 	3 	6 	11 	23 	27 	49 		5 	1 			4 	2 		46 		119 	
489.Çekiliş 	2 	11 	17 	26 	31 	46 		3 	3 			3 	3 		44 		133 	
490.Çekiliş 	10 	13 	34 	39 	43 	49 		4 	2 			2 	4 		39 		188 	
491.Çekiliş 	1 	6 	13 	19 	33 	48 		4 	2 			4 	2 		47 		120 	
492.Çekiliş 	5 	11 	15 	33 	41 	47 		6 	0 			3 	3 		42 		152 	
493.Çekiliş 	1 	6 	9 	18 	29 	32 		3 	3 			4 	2 		31 		95 	
494.Çekiliş 	10 	17 	21 	26 	29 	40 		3 	3 			3 	3 		30 		143 	
495.Çekiliş 	13 	17 	18 	28 	41 	47 		4 	2 			3 	3 		34 		164 	
496.Çekiliş 	16 	18 	30 	31 	34 	48 		1 	5 			2 	4 		32 		177 	
497.Çekiliş 	6 	20 	27 	34 	42 	47 		2 	4 			2 	4 		41 		176 	
498.Çekiliş 	5 	9 	21 	37 	47 	48 		5 	1 			3 	3 		43 		167 	
499.Çekiliş 	15 	22 	23 	30 	40 	46 		2 	4 			3 	3 		31 		176 	
500.Çekiliş 	2 	13 	22 	32 	35 	41 		3 	3 			3 	3 		39 		145 	
501.Çekiliş 	5 	7 	36 	39 	47 	48 		4 	2 			2 	4 		43 		182 	
502.Çekiliş 	15 	24 	25 	31 	32 	41 		4 	2 			3 	3 		26 		168 	
503.Çekiliş 	1 	5 	6 	7 	16 	44 		3 	3 			5 	1 		43 		79 	
504.Çekiliş 	1 	15 	17 	18 	27 	35 		5 	1 			4 	2 		34 		113 	
505.Çekiliş 	4 	19 	22 	26 	29 	34 		2 	4 			3 	3 		30 		134 	
506.Çekiliş 	17 	20 	24 	25 	27 	33 		4 	2 			4 	2 		16 		146 	
507.Çekiliş 	13 	33 	36 	44 	46 	49 		3 	3 			1 	5 		36 		221 	
508.Çekiliş 	5 	16 	30 	36 	39 	48 		2 	4 			2 	4 		43 		174 	
509.Çekiliş 	3 	13 	18 	35 	45 	47 		5 	1 			3 	3 		44 		161 	
510.Çekiliş 	8 	17 	21 	27 	28 	49 		4 	2 			3 	3 		41 		150 	
511.Çekiliş 	2 	23 	24 	29 	42 	46 		2 	4 			3 	3 		44 		166 	
512.Çekiliş 	19 	27 	30 	31 	35 	37 		5 	1 			1 	5 		18 		179 	
513.Çekiliş 	7 	19 	21 	22 	26 	34 		3 	3 			4 	2 		27 		129 	
514.Çekiliş 	11 	16 	28 	30 	42 	48 		1 	5 			2 	4 		37 		175 	
515.Çekiliş 	11 	14 	19 	30 	31 	37 		4 	2 			3 	3 		26 		142 	
516.Çekiliş 	11 	14 	28 	34 	40 	45 		2 	4 			2 	4 		34 		172 	
517.Çekiliş 	2 	3 	9 	18 	22 	40 		2 	4 			5 	1 		38 		94 	
518.Çekiliş 	20 	25 	36 	37 	38 	42 		2 	4 			2 	4 		22 		198 	
519.Çekiliş 	1 	8 	14 	21 	23 	36 		3 	3 			5 	1 		35 		103 	
520.Çekiliş 	1 	5 	17 	38 	39 	40 		4 	2 			3 	3 		39 		140 	
521.Çekiliş 	15 	38 	43 	45 	47 	49 		5 	1 			1 	5 		34 		237 	
522.Çekiliş 	8 	12 	31 	36 	38 	48 		1 	5 			2 	4 		40 		173 	
523.Çekiliş 	1 	8 	33 	36 	46 	47 		3 	3 			2 	4 		46 		171 	
524.Çekiliş 	6 	12 	15 	22 	30 	35 		2 	4 			4 	2 		29 		120 	
525.Çekiliş 	3 	22 	30 	35 	42 	49 		3 	3 			2 	4 		46 		181 	
526.Çekiliş 	2 	5 	30 	34 	35 	49 		3 	3 			2 	4 		47 		155 	
527.Çekiliş 	19 	21 	31 	36 	37 	48 		4 	2 			2 	4 		29 		192 	
528.Çekiliş 	8 	9 	11 	16 	25 	46 		3 	3 			5 	1 		38 		115 	
529.Çekiliş 	1 	6 	15 	19 	26 	49 		4 	2 			4 	2 		48 		116 	
530.Çekiliş 	3 	12 	17 	33 	39 	43 		5 	1 			3 	3 		40 		147 	
531.Çekiliş 	14 	23 	25 	33 	38 	46 		3 	3 			3 	3 		32 		179 	
532.Çekiliş 	9 	29 	36 	38 	39 	41 		4 	2 			1 	5 		32 		192 	
533.Çekiliş 	6 	8 	18 	24 	39 	46 		1 	5 			4 	2 		40 		141 	
534.Çekiliş 	10 	12 	14 	24 	26 	31 		1 	5 			4 	2 		21 		117 	
535.Çekiliş 	14 	15 	33 	36 	39 	43 		4 	2 			2 	4 		29 		180 	
536.Çekiliş 	3 	6 	10 	16 	22 	47 		2 	4 			5 	1 		44 		104 	
537.Çekiliş 	11 	13 	16 	17 	33 	46 		4 	2 			4 	2 		35 		136 	
538.Çekiliş 	3 	8 	13 	18 	30 	41 		3 	3 			4 	2 		38 		113 	
539.Çekiliş 	1 	17 	29 	33 	45 	48 		5 	1 			2 	4 		47 		173 	
540.Çekiliş 	5 	22 	23 	28 	34 	37 		3 	3 			3 	3 		32 		149 	
541.Çekiliş 	1 	2 	4 	12 	14 	25 		2 	4 			6 	0 		24 		58 	
542.Çekiliş 	2 	3 	4 	31 	37 	49 		4 	2 			3 	3 		47 		126 	
543.Çekiliş 	23 	27 	33 	39 	40 	41 		5 	1 			1 	5 		18 		203 	
544.Çekiliş 	12 	18 	29 	39 	44 	49 		3 	3 			2 	4 		37 		191 	
545.Çekiliş 	4 	17 	21 	39 	40 	49 		4 	2 			3 	3 		45 		170 	
546.Çekiliş 	11 	16 	23 	36 	41 	44 		3 	3 			3 	3 		33 		171 	
547.Çekiliş 	2 	9 	25 	26 	35 	37 		4 	2 			3 	3 		35 		134 	
548.Çekiliş 	2 	5 	6 	18 	22 	30 		1 	5 			5 	1 		28 		83 	
549.Çekiliş 	2 	5 	17 	22 	24 	45 		3 	3 			5 	1 		43 		115 	
550.Çekiliş 	18 	20 	28 	36 	45 	47 		2 	4 			2 	4 		29 		194 	
551.Çekiliş 	7 	15 	25 	32 	35 	48 		4 	2 			3 	3 		41 		162 	
552.Çekiliş 	8 	17 	26 	31 	37 	45 		4 	2 			2 	4 		37 		164 	
553.Çekiliş 	7 	13 	23 	32 	36 	49 		4 	2 			3 	3 		42 		160 	
554.Çekiliş 	5 	9 	13 	18 	32 	34 		3 	3 			4 	2 		29 		111 	
555.Çekiliş 	8 	12 	18 	22 	27 	37 		2 	4 			4 	2 		29 		124 	
556.Çekiliş 	6 	17 	20 	23 	37 	47 		4 	2 			4 	2 		41 		150 	
557.Çekiliş 	2 	9 	23 	27 	40 	47 		4 	2 			3 	3 		45 		148 	
558.Çekiliş 	3 	13 	23 	31 	34 	46 		4 	2 			3 	3 		43 		150 	
559.Çekiliş 	1 	13 	21 	27 	32 	33 		5 	1 			3 	3 		32 		127 	
560.Çekiliş 	19 	23 	25 	29 	31 	33 		6 	0 			3 	3 		14 		160 	
561.Çekiliş 	16 	17 	18 	26 	31 	34 		2 	4 			3 	3 		18 		142 	
562.Çekiliş 	11 	20 	24 	26 	34 	41 		2 	4 			3 	3 		30 		156 	
563.Çekiliş 	7 	15 	16 	21 	22 	31 		4 	2 			5 	1 		24 		112 	
564.Çekiliş 	6 	12 	18 	19 	30 	43 		2 	4 			4 	2 		37 		128 	
565.Çekiliş 	1 	5 	14 	15 	17 	18 		4 	2 			6 	0 		17 		70 	
566.Çekiliş 	13 	14 	17 	29 	30 	37 		4 	2 			3 	3 		24 		140 	
567.Çekiliş 	1 	5 	19 	20 	24 	49 		4 	2 			5 	1 		48 		118 	
568.Çekiliş 	1 	18 	24 	38 	40 	41 		2 	4 			3 	3 		40 		162 	
569.Çekiliş 	17 	19 	21 	26 	39 	44 		4 	2 			3 	3 		27 		166 	
570.Çekiliş 	2 	5 	13 	14 	18 	42 		2 	4 			5 	1 		40 		94 	
571.Çekiliş 	12 	17 	18 	21 	32 	44 		2 	4 			4 	2 		32 		144 	
572.Çekiliş 	3 	4 	5 	15 	16 	45 		4 	2 			5 	1 		42 		88 	
573.Çekiliş 	12 	26 	29 	38 	41 	48 		2 	4 			1 	5 		36 		194 	
574.Çekiliş 	5 	8 	9 	15 	21 	33 		5 	1 			5 	1 		28 		91 	
575.Çekiliş 	9 	21 	26 	32 	43 	49 		4 	2 			2 	4 		40 		180 	
576.Çekiliş 	13 	15 	27 	28 	30 	31 		4 	2 			2 	4 		18 		144 	
577.Çekiliş 	6 	8 	24 	36 	37 	39 		2 	4 			3 	3 		33 		150 	
578.Çekiliş 	8 	12 	17 	33 	35 	42 		3 	3 			3 	3 		34 		147 	
579.Çekiliş 	23 	26 	31 	35 	37 	44 		4 	2 			1 	5 		21 		196 	
580.Çekiliş 	2 	18 	27 	38 	43 	47 		3 	3 			2 	4 		45 		175 	
581.Çekiliş 	8 	14 	18 	23 	24 	27 		2 	4 			5 	1 		19 		114 	
582.Çekiliş 	4 	7 	12 	37 	40 	41 		3 	3 			3 	3 		37 		141 	
583.Çekiliş 	5 	11 	16 	29 	38 	48 		3 	3 			3 	3 		43 		147 	
584.Çekiliş 	6 	7 	21 	28 	29 	37 		4 	2 			3 	3 		31 		128 	
585.Çekiliş 	12 	13 	18 	32 	41 	49 		3 	3 			3 	3 		37 		165 	
586.Çekiliş 	7 	12 	17 	21 	26 	36 		3 	3 			4 	2 		29 		119 	
587.Çekiliş 	3 	14 	36 	38 	41 	47 		3 	3 			2 	4 		44 		179 	
588.Çekiliş 	2 	4 	9 	27 	37 	47 		4 	2 			3 	3 		45 		126 	
589.Çekiliş 	3 	11 	19 	21 	29 	47 		6 	0 			4 	2 		44 		130 	
590.Çekiliş 	1 	7 	24 	38 	42 	44 		2 	4 			3 	3 		43 		156 	
591.Çekiliş 	2 	13 	15 	27 	40 	46 		3 	3 			3 	3 		44 		143 	
592.Çekiliş 	6 	27 	32 	41 	45 	46 		3 	3 			1 	5 		40 		197 	
593.Çekiliş 	2 	10 	19 	21 	26 	47 		3 	3 			4 	2 		45 		125 	
594.Çekiliş 	1 	5 	6 	8 	13 	21 		4 	2 			6 	0 		20 		54 	
